starting time,duration,starting x,starting y,movement module,movement angle,mouse button,is abnormal
1734362799.099895,3.5125832557678223,1916.0,270.0,163.08586695357755,1.7309047243111102,Button.left,False
1734362818.238226,0.08529353141784668,1100.0,268.0,0.0,0.0,Button.left,False
1734362819.7157514,0.08039021492004395,525.0,551.0,0.0,0.0,Button.left,False
1734362820.4691138,0.08204102516174316,228.0,455.0,0.0,0.0,Button.left,False
1734362822.7158277,0.08838868141174316,1030.0,563.0,0.0,0.0,Button.left,False
1734362826.131829,0.09469175338745117,26.0,59.0,0.0,0.0,Button.left,False
1734362830.9005172,0.07691335678100586,453.0,0.0,0.0,0.0,Button.left,False
1734362831.4919827,0.08049774169921875,348.0,546.0,0.0,0.0,Button.left,False
1734362831.6602855,0.06375718116760254,348.0,546.0,0.0,0.0,Button.left,False
1734362831.8107693,0.08287262916564941,348.0,546.0,0.0,0.0,Button.left,False
1734362831.972528,0.08726215362548828,348.0,546.0,0.0,0.0,Button.left,False
1734362832.1322525,0.20044755935668945,348.0,546.0,0.0,0.0,Button.left,False
1734362832.4447045,0.10066795349121094,340.0,535.0,9.219544457292887,-1.7894652726688385,Button.left,False
1734362832.6521978,0.09617376327514648,319.0,475.0,1.0,-1.5707963267948966,Button.left,False
1734362832.8514507,0.11295127868652344,282.0,486.0,50.35871324805669,1.690225252813235,Button.left,False
1734362833.0444732,0.10684800148010254,276.0,543.0,24.020824298928627,1.5291537476963082,Button.left,False
1734362833.2445056,0.07222962379455566,278.0,575.0,2.8284271247461903,0.7853981633974483,Button.left,False
1734362833.4038568,0.08831238746643066,284.0,578.0,1.0,0.0,Button.left,False
1734362833.5885231,0.10386466979980469,292.0,565.0,2.0,-1.5707963267948966,Button.left,False
1734362833.7885392,0.11165714263916016,292.0,538.0,0.0,0.0,Button.left,False
1734362834.012575,0.11169886589050293,289.0,517.0,0.0,0.0,Button.left,False
1734362834.2117665,0.10441112518310547,290.0,514.0,0.0,0.0,Button.left,False
1734362834.4017985,0.07474851608276367,290.0,513.0,0.0,0.0,Button.left,False
1734362834.5561025,0.1039729118347168,290.0,513.0,0.0,0.0,Button.left,False
1734362835.1397307,0.06444764137268066,1803.0,449.0,0.0,0.0,Button.left,False
1734362835.4924748,0.07974910736083984,1741.0,450.0,0.0,0.0,Button.left,False
1734362835.8404095,0.0702364444732666,1716.0,450.0,0.0,0.0,Button.left,False
1734362836.404185,0.08821940422058105,259.0,487.0,0.0,0.0,Button.left,False
1734362836.5803764,0.10361123085021973,259.0,487.0,33.24154027718932,1.2966288756752378,Button.left,False
1734362836.7803717,0.07985639572143555,268.0,519.0,8.06225774829855,1.446441332248135,Button.left,False
1734362836.9570637,0.1169734001159668,276.0,554.0,24.331050121192877,1.4056476493802699,Button.left,False
1734362837.1604552,0.11377334594726562,284.0,584.0,16.64331697709324,0.5713374798336268,Button.left,False
1734362837.380199,0.10448527336120605,310.0,597.0,40.162171256046406,-1.241171919374154,Button.left,False
1734362837.5804713,0.0877234935760498,330.0,538.0,6.324555320336759,-1.2490457723982544,Button.left,False
1734362837.7801926,0.12518930435180664,336.0,500.0,13.0,-1.5707963267948966,Button.left,False
1734362838.0107665,0.0809929370880127,334.0,472.0,11.661903789690601,-2.1112158270654806,Button.left,False
1734362838.2039702,0.09628033638000488,313.0,444.0,21.0,3.141592653589793,Button.left,False
1734362838.4105833,0.07389950752258301,252.0,447.0,19.4164878389476,2.539305307454829,Button.left,False
1734362838.595865,0.08463740348815918,216.0,472.0,25.238858928247925,2.158798930342464,Button.left,False
1734362838.7884285,0.07982778549194336,193.0,515.0,23.0,1.5707963267948966,Button.left,False
1734362838.97237,0.09617829322814941,211.0,566.0,38.58756276314948,0.5448639154515437,Button.left,False
1734362839.1721578,0.09600138664245605,277.0,587.0,8.0,0.0,Button.left,False
1734362839.3721738,0.11240983009338379,301.0,581.0,12.727922061357855,-0.7853981633974483,Button.left,False
1734362839.5965457,0.09445977210998535,316.0,561.0,6.4031242374328485,-0.8960553845713439,Button.left,False
1734362839.7960749,0.10834336280822754,332.0,522.0,13.0,-1.5707963267948966,Button.left,False
1734362840.0104902,0.09798622131347656,316.0,485.0,13.45362404707371,-2.408777551803287,Button.left,False
1734362840.2028944,0.10529541969299316,256.0,455.0,43.965895873961216,2.841421482759681,Button.left,False
1734362840.4117517,0.08843660354614258,165.0,504.0,46.09772228646444,1.1459641638755542,Button.left,False
1734362840.6105394,0.08978652954101562,231.0,560.0,20.808652046684813,0.6146629519221655,Button.left,False
1734362840.8037217,0.09668731689453125,303.0,576.0,15.231546211727817,-1.1659045405098132,Button.left,False
1734362841.003714,0.11303114891052246,316.0,517.0,7.211102550927978,-2.158798930342464,Button.left,False
1734362841.222751,0.1176767349243164,284.0,470.0,0.0,0.0,Button.left,False
1734362841.4405956,0.08077788352966309,243.0,463.0,35.22782990761707,2.174545660192333,Button.left,False
1734362841.6405003,0.10015988349914551,222.0,513.0,38.27531841800928,1.2242574623609548,Button.left,False
1734362841.8404434,0.11539793014526367,258.0,564.0,18.110770276274835,0.11065722117389565,Button.left,False
1734362842.0602384,0.08022880554199219,288.0,566.0,2.0,0.0,Button.left,False
1734362842.25182,0.11195635795593262,300.0,558.0,25.495097567963924,-0.8408966686431651,Button.left,False
1734362842.4840841,0.13640451431274414,323.0,512.0,27.80287754891569,-2.483704048407583,Button.left,False
1734362842.7238772,0.0967569351196289,264.0,482.0,3.0,3.141592653589793,Button.left,False
1734362842.971825,0.12044215202331543,294.0,451.0,40.0,0.0,Button.left,False
1734362843.1884344,0.10191988945007324,389.0,457.0,25.019992006393608,1.5308176396716067,Button.left,False
1734362843.4005022,0.09228992462158203,390.0,516.0,34.0147027033899,1.9949907346986633,Button.left,False
1734362843.6103857,0.09026503562927246,352.0,580.0,20.0,2.498091544796509,Button.left,False
1734362843.8112748,0.09723854064941406,295.0,592.0,13.0,3.141592653589793,Button.left,False
1734362844.0108,0.08979177474975586,241.0,584.0,12.529964086141668,-2.642245931909663,Button.left,False
1734362844.220487,0.11158180236816406,204.0,543.0,12.041594578792296,-2.4149503129080676,Button.left,False
1734362844.4358313,0.1275346279144287,174.0,501.0,0.0,0.0,Button.left,False
1734362844.7002945,0.11100912094116211,222.0,520.0,25.709920264364882,0.23554498072086333,Button.left,False
1734362844.915132,0.09758973121643066,268.0,526.0,6.082762530298219,0.16514867741462683,Button.left,False
1734362845.1484349,0.1167447566986084,279.0,489.0,17.46424919657298,-1.3397056595989996,Button.left,False
1734362845.3710268,0.11322689056396484,305.0,444.0,23.259406699226016,0.4444192099010989,Button.left,False
1734362845.580366,0.11030459403991699,353.0,477.0,19.026297590440446,1.5182132651839548,Button.left,False
1734362845.7957509,0.10450148582458496,351.0,517.0,18.027756377319946,1.6262948320406134,Button.left,False
1734362845.996127,0.10545802116394043,337.0,547.0,23.345235059857504,2.969401839066854,Button.left,False
1734362846.188542,0.0717306137084961,306.0,548.0,2.23606797749979,-2.0344439357957027,Button.left,False
1734362846.800371,0.08115148544311523,1735.0,431.0,0.0,0.0,Button.left,False
1734362847.1976354,0.08671283721923828,1727.0,454.0,0.0,0.0,Button.left,False
1734362847.9555829,0.06535172462463379,381.0,508.0,0.0,0.0,Button.left,False
1734362848.1481915,0.10442304611206055,361.0,550.0,20.0,1.5707963267948966,Button.left,False
1734362848.3447433,0.09935164451599121,347.0,596.0,26.40075756488817,2.711830374493105,Button.left,False
1734362848.5474901,0.08294177055358887,288.0,609.0,22.02271554554524,-2.2597207150097582,Button.left,False
1734362848.7404037,0.09005045890808105,241.0,555.0,24.186773244895647,-1.695151321341658,Button.left,False
1734362848.9958966,0.09683942794799805,237.0,475.0,23.345235059857504,-0.8156919233162234,Button.left,False
1734362849.1947296,0.11722373962402344,292.0,433.0,59.682493245507096,0.15137544373402623,Button.left,False
1734362849.42837,0.10341763496398926,386.0,477.0,14.0,1.5707963267948966,Button.left,False
1734362849.6288424,0.10355520248413086,370.0,539.0,21.633307652783937,2.158798930342464,Button.left,False
1734362849.8344235,0.12177109718322754,318.0,577.0,35.12833614050059,3.0560873599115888,Button.left,False
1734362850.0684562,0.08815360069274902,231.0,565.0,10.0,-2.214297435588181,Button.left,False
1734362850.2525005,0.12007999420166016,226.0,530.0,58.52349955359813,-0.2947301052093774,Button.left,False
1734362850.4592216,0.097076416015625,302.0,509.0,20.248456731316587,-0.35299038782691045,Button.left,False
1734362850.6683123,0.0874795913696289,347.0,484.0,11.0,-1.5707963267948966,Button.left,False
1734362850.8607626,0.09562397003173828,332.0,428.0,4.123105625617661,-2.896613990462929,Button.left,False
1734362851.0759122,0.10477590560913086,295.0,424.0,30.4138126514911,2.332942867381882,Button.left,False
1734362851.300647,0.08780193328857422,239.0,469.0,33.421549934136806,2.2502101322027452,Button.left,False
1734362851.4839375,0.09648275375366211,212.0,503.0,23.021728866442675,1.6142472221864275,Button.left,False
1734362851.6753333,0.10486102104187012,213.0,537.0,26.40075756488817,1.1410340476982082,Button.left,False
1734362851.8765461,0.09427762031555176,240.0,572.0,36.40054944640259,0.36520144978817304,Button.left,False
1734362852.0807052,0.09951448440551758,313.0,585.0,38.2099463490856,-0.7483780475235183,Button.left,False
1734362852.2914648,0.10501933097839355,358.0,541.0,17.11724276862369,-1.4536875822280324,Button.left,False
1734362852.5081658,0.12237000465393066,360.0,485.0,5.656854249492381,-2.356194490192345,Button.left,False
1734362852.7478087,0.09686470031738281,288.0,472.0,7.810249675906654,2.44685437739309,Button.left,False
1734362852.9804294,0.08787918090820312,271.0,514.0,15.132745950421556,1.4382447944982226,Button.left,False
1734362853.1717517,0.10469794273376465,282.0,537.0,35.510561809129406,0.5645693936681,Button.left,False
1734362853.3803148,0.11012887954711914,323.0,556.0,33.54101966249684,-1.1071487177940904,Button.left,False
1734362853.6038868,0.08851957321166992,341.0,509.0,8.246211251235321,-1.3258176636680326,Button.left,False
1734362853.8203182,0.09616661071777344,333.0,447.0,14.0,3.141592653589793,Button.left,False
1734362854.0358768,0.10437607765197754,281.0,462.0,15.524174696260024,1.8313987185422376,Button.left,False
1734362854.2837174,0.10478687286376953,279.0,517.0,15.811388300841896,0.9652516631899266,Button.left,False
1734362854.5081964,0.10380840301513672,305.0,535.0,16.0312195418814,0.06241880999595735,Button.left,False
1734362854.730987,0.10526847839355469,354.0,525.0,15.033296378372908,-1.5042281630190728,Button.left,False
1734362854.9607346,0.08977818489074707,365.0,468.0,2.0,-1.5707963267948966,Button.left,False
1734362855.1879344,0.11119651794433594,321.0,451.0,25.0,2.498091544796509,Button.left,False
1734362855.403876,0.1045999526977539,289.0,495.0,24.020824298928627,1.6124389058934852,Button.left,False
1734362855.6190374,0.10367512702941895,293.0,534.0,18.35755975068582,0.5123894603107377,Button.left,False
1734362855.8360472,0.09649276733398438,340.0,549.0,9.219544457292887,-0.8621700546672264,Button.left,False
1734362856.0404065,0.09233498573303223,351.0,515.0,3.1622776601683795,-1.2490457723982544,Button.left,False
1734362856.244517,0.09618949890136719,336.0,484.0,4.0,3.141592653589793,Button.left,False
1734362856.4767652,0.14562010765075684,281.0,505.0,21.587033144922902,1.804539507663798,Button.left,False
1734362856.7536297,0.08696508407592773,279.0,544.0,36.61966684720111,0.6107259643892086,Button.left,False
1734362856.9407048,0.10030174255371094,325.0,570.0,15.264337522473747,-0.5516549825285468,Button.left,False
1734362857.1604311,0.11026906967163086,352.0,535.0,24.020824298928627,-1.5291537476963082,Button.left,False
1734362857.3908107,0.11793065071105957,339.0,482.0,40.01249804748511,-3.1165978599708732,Button.left,False
1734362857.628639,0.10357356071472168,279.0,478.0,28.319604517012593,2.3062360944704023,Button.left,False
1734362857.8518734,0.08876657485961914,259.0,517.0,15.132745950421556,1.4382447944982226,Button.left,False
1734362858.068614,0.0917966365814209,273.0,542.0,17.88854381999832,0.4636476090008061,Button.left,False
1734362858.2905066,0.11395621299743652,316.0,551.0,27.85677655436824,-1.2036224929766774,Button.left,False
1734362858.5085328,0.09386825561523438,326.0,519.0,1.0,-1.5707963267948966,Button.left,False
1734362858.7325532,0.09563732147216797,276.0,515.0,13.038404810405298,2.137525544318403,Button.left,False
1734362858.9482152,0.08852434158325195,267.0,541.0,13.601470508735444,1.2722973952087173,Button.left,False
1734362859.1705077,0.08196687698364258,281.0,560.0,14.866068747318506,0.3430239404207034,Button.left,False
1734362859.3963656,0.12386322021484375,308.0,556.0,9.055385138137417,-1.460139105621001,Button.left,False
1734362859.6444323,0.10834217071533203,309.0,531.0,4.123105625617661,-1.8157749899217608,Button.left,False
1734362859.8684468,0.08421874046325684,305.0,526.0,15.0,2.214297435588181,Button.left,False
1734362860.0844088,0.07968854904174805,287.0,557.0,13.341664064126334,1.7975951748487824,Button.left,False
1734362860.275839,0.11269187927246094,297.0,574.0,18.110770276274835,0.11065722117389565,Button.left,False
1734362860.5155344,0.1048884391784668,330.0,574.0,13.038404810405298,-1.4940244355251187,Button.left,False
1734362860.7391558,0.12105584144592285,325.0,535.0,6.082762530298219,-2.976443976175166,Button.left,False
1734362860.9946544,0.07193350791931152,285.0,532.0,7.211102550927978,2.5535900500422257,Button.left,False
1734362861.1804557,0.11126089096069336,276.0,546.0,14.0,1.5707963267948966,Button.left,False
1734362861.4040763,0.09550237655639648,284.0,569.0,1.0,0.0,Button.left,False
1734362861.6285336,0.11939787864685059,306.0,550.0,3.605551275463989,-0.982793723247329,Button.left,False
1734362861.86047,0.10313796997070312,300.0,528.0,8.94427190999916,2.677945044588987,Button.left,False
1734362862.1206603,0.0917353630065918,283.0,547.0,9.0,1.5707963267948966,Button.left,False
1734362862.3161166,0.10395431518554688,287.0,558.0,11.40175425099138,0.6610431688506869,Button.left,False
1734362862.5725152,0.09781098365783691,307.0,565.0,2.23606797749979,-0.4636476090008061,Button.left,False
1734362862.7807167,0.12777972221374512,308.0,560.0,12.727922061357855,2.356194490192345,Button.left,False
1734362863.0320036,0.11884617805480957,292.0,580.0,12.083045973594572,1.9974238199217726,Button.left,False
1734362863.2685528,0.07964324951171875,287.0,591.0,2.0,3.141592653589793,Button.left,False
1734362863.466392,0.09805774688720703,278.0,590.0,11.0,3.141592653589793,Button.left,False
1734362863.721647,0.09062814712524414,244.0,568.0,4.47213595499958,-2.0344439357957027,Button.left,False
1734362863.9402187,0.1122581958770752,242.0,535.0,4.47213595499958,-1.1071487177940904,Button.left,False
1734362864.1802468,0.11213278770446777,268.0,523.0,45.221676218380054,0.6125375566103034,Button.left,False
1734362864.4116054,0.12082552909851074,311.0,572.0,17.4928556845359,2.1112158270654806,Button.left,False
1734362864.6445656,0.09636783599853516,273.0,595.0,4.123105625617661,2.896613990462929,Button.left,False
1734362864.8604424,0.08775591850280762,264.0,582.0,0.0,0.0,Button.left,False
1734362865.0679364,0.08860206604003906,268.0,569.0,10.0,0.0,Button.left,False
1734362865.2678018,0.11272788047790527,289.0,566.0,3.0,0.0,Button.left,False
1734362865.5076854,0.11250495910644531,299.0,577.0,4.0,1.5707963267948966,Button.left,False
1734362865.720465,0.11584901809692383,282.0,584.0,5.0,2.214297435588181,Button.left,False
1734362865.946325,0.0972292423248291,278.0,588.0,0.0,0.0,Button.left,False
1734362866.1643083,0.08789515495300293,278.0,588.0,0.0,0.0,Button.left,False
1734362866.3634698,0.08971714973449707,278.0,588.0,0.0,0.0,Button.left,False
1734362866.5484982,0.08184695243835449,278.0,588.0,0.0,0.0,Button.left,False
1734362866.8505003,0.0943002700805664,278.0,588.0,0.0,0.0,Button.left,False
1734362867.0442843,0.08626270294189453,278.0,588.0,0.0,0.0,Button.left,False
1734362867.9204886,0.05114603042602539,1791.0,440.0,0.0,0.0,Button.left,False
1734362868.2751656,0.07363462448120117,1740.0,521.0,1.4142135623730951,2.356194490192345,Button.left,False
1734362868.7808976,0.055642127990722656,1739.0,458.0,0.0,0.0,Button.left,False
1734362869.5805402,0.07165098190307617,1754.0,454.0,0.0,0.0,Button.left,False
1734362870.820573,0.07201051712036133,305.0,476.0,6.0,1.5707963267948966,Button.left,False
1734362871.0924118,0.08820176124572754,333.0,591.0,27.294688127912362,2.645169900184911,Button.left,False
1734362871.316548,0.07427430152893066,203.0,607.0,3.605551275463989,-2.158798930342464,Button.left,False
1734362871.580223,0.08788180351257324,178.0,517.0,18.384776310850235,-0.7853981633974483,Button.left,False
1734362871.8202295,0.08018064498901367,286.0,470.0,6.0,0.0,Button.left,False
1734362872.0364275,0.08778238296508789,346.0,530.0,10.0,1.5707963267948966,Button.left,False
1734362872.2841628,0.07632732391357422,320.0,607.0,1.4142135623730951,2.356194490192345,Button.left,False
1734362872.508358,0.07203388214111328,264.0,594.0,3.605551275463989,-2.158798930342464,Button.left,False
1734362872.7407708,0.07965803146362305,248.0,508.0,2.0,-1.5707963267948966,Button.left,False
1734362873.740644,0.0792546272277832,1766.0,965.0,0.0,0.0,Button.left,False
1734362874.8124685,0.05595040321350098,1786.0,1.0,0.0,0.0,Button.left,False
1734362875.3706415,0.08987283706665039,1592.0,68.0,521.5361924162119,2.5748634360662868,Button.left,False
1734362875.6445477,0.12695097923278809,996.0,544.0,488.4516352721117,-0.6004948554355899,Button.left,False
1734362876.8362179,0.08019804954528809,1130.0,1030.0,0.0,0.0,Button.left,False
1734362877.6848857,0.038938045501708984,775.0,0.0,0.0,0.0,Button.left,False
1734362878.3867266,0.08116340637207031,198.0,0.0,0.0,0.0,Button.left,False
1734362881.684459,0.0857076644897461,698.0,0.0,0.0,0.0,Button.left,False
1734362883.6588433,0.5745744705200195,1919.0,795.0,574.0,-1.5707963267948966,Button.left,False
1734362886.7408457,0.2875678539276123,1913.0,218.0,439.410969366947,1.614049515585603,Button.left,False
1734362887.5877209,0.15253329277038574,1919.0,625.0,75.05997601918082,1.6107750139181867,Button.left,False
1734362890.8026233,0.12995672225952148,1176.0,854.0,0.0,0.0,Button.left,False
1734362892.7314074,0.368816614151001,886.0,433.0,177.341478509682,-2.919865613273392,Button.left,False
1734362893.7176154,0.0789952278137207,695.0,433.0,0.0,0.0,Button.left,False
1734362897.9688752,0.1233677864074707,1870.0,126.0,0.0,0.0,Button.left,False
1734362898.6125333,0.051566362380981445,1567.0,0.0,0.0,0.0,Button.left,False
1734362899.0522764,0.07955718040466309,1797.0,9.0,2.0,1.5707963267948966,Button.left,False
1734362900.1246116,0.10270190238952637,1113.0,187.0,2.23606797749979,2.677945044588987,Button.right,False
1734362902.6757376,0.07247018814086914,1273.0,292.0,0.0,0.0,Button.left,False
1734362903.1801581,0.19635796546936035,1120.0,181.0,382.45653347798884,2.2728997192294154,Button.left,False
1734362904.8606331,0.08689093589782715,457.0,422.0,0.0,0.0,Button.left,False
1734362905.5109355,0.37320876121520996,1320.0,533.0,413.01089574005186,2.829030202036309,Button.left,False
1734362907.9005322,0.1040639877319336,1309.0,1041.0,0.0,0.0,Button.left,False
1734362921.1802375,0.07194137573242188,1763.0,7.0,0.0,0.0,Button.left,False
1734362921.8200467,0.1593008041381836,1423.0,181.0,609.2158894841795,2.505314006209196,Button.left,False
1734362922.1321547,0.1450328826904297,903.0,580.0,655.8330580262023,-0.5647411485721605,Button.left,False
1734362922.411434,0.1528029441833496,1529.0,199.0,698.8633628972118,2.382504207445267,Button.left,False
1734362922.684239,0.13558363914489746,977.0,722.0,571.9554178430343,-0.6875747542296202,Button.left,False
1734362922.9400628,0.17615008354187012,1492.0,302.0,741.8389313051722,2.508336535494665,Button.left,False
1734362923.2445579,0.1437065601348877,884.0,747.0,670.1768423334247,-0.6849946029021088,Button.left,False
1734362923.5162833,0.15184831619262695,1435.0,302.0,457.48224009244336,2.452171987500042,Button.left,False
1734362939.1965296,0.059946298599243164,1293.0,1055.0,0.0,0.0,Button.left,False
1734362940.4421883,0.11331439018249512,124.0,83.0,0.0,0.0,Button.left,False
1734362943.8866935,0.06575989723205566,370.0,66.0,0.0,0.0,Button.left,False
1734362946.1565828,0.07197976112365723,1761.0,0.0,0.0,0.0,Button.left,False
1734362946.6599433,0.11186003684997559,1342.0,202.0,598.0175582706581,2.397590945741879,Button.left,False
1734362946.8921356,0.15230059623718262,856.0,626.0,684.0007309937614,-0.3962531069622337,Button.left,False
1734362947.2442322,0.1440284252166748,1520.0,337.0,214.34784813475503,2.3265002505854353,Button.left,False
1734362959.6556485,0.0841836929321289,1139.0,1052.0,0.0,0.0,Button.left,False
1734362966.300601,0.09581732749938965,536.0,0.0,0.0,0.0,Button.left,False
1734362967.9886446,0.06263494491577148,312.0,476.0,0.0,0.0,Button.left,False
1734362968.1635523,0.052582740783691406,312.0,476.0,0.0,0.0,Button.left,False
