mean ttnc,std ttnc,mean duration,std duration,mean x,mean y,std x,std y,mean mov module,mean mov angle,std mov module,std mov angle,mean in-click distance,std in-click distance,left click ratio,abnormal activity
0.21446530818939208,0.015160343514537575,0.08841238021850586,0.010880565121088773,317.4,511.2,63.4022081634386,49.80522060989189,5.818075283115542,2.639502454567799,65.31103884688248,3.6995246317358514,7.340243991339212,6.761717100530649,1.0,False
0.20886633396148682,0.006847640294685853,0.09201955795288086,0.00512943329126857,312.3,514.0,62.783835499274815,50.163731918588354,9.433981132056605,1.4858945333451747,60.492667323278184,2.427767606118735,8.440243991339212,6.697931125852396,1.0,False
0.20801913738250732,0.0064011920174797616,0.09287660121917725,0.005007527222252375,313.1,523.4,62.50671963877164,52.59695808694644,19.813379318026495,1.0936055278177366,47.86381434249477,1.8333634982227622,8.440243991339212,6.697931125852396,1.0,False
0.20917508602142335,0.007988596453961286,0.09373691082000732,0.004838245056376186,322.2,541.0,52.859814604290854,55.779924704144236,5.0,0.9272952180016122,58.57657657394468,2.0593133681709515,8.240243991339211,6.913637173239424,1.0,False
0.20803074836730956,0.008602454436480804,0.09336373805999756,0.004536179565376617,325.2,545.0,47.62310363678537,57.405574642189585,10.700467279516348,-2.488746022489019,51.55821156037204,2.871909301699851,9.22494179094869,6.6858394352248975,1.0,False
0.20951759815216064,0.008443619727409566,0.09339220523834228,0.004565096628982514,316.7,538.5,60.7174604212001,53.690315700319736,17.709884245810304,-2.6728945824799144,38.20433561440508,2.955097062466003,9.308714024931854,6.614215237050956,1.0,False
0.21108148097991944,0.009547643414932977,0.09586496353149414,0.007534213301313301,300.9,530.5,64.20817704934474,52.56091703918416,12.07683733433551,-2.696461446656996,45.276391591364224,3.021126521067307,12.860889947810339,11.95397464236523,1.0,False
0.21264467239379883,0.010411857356994066,0.09914402961730957,0.01017698067904094,290.0,525.3,56.04105637833748,55.907155177132736,6.07289058027559,2.840672419229368,51.10262749433024,3.5676577939178835,11.951817744372887,11.556558856566834,1.0,False
0.21370770931243896,0.011764984517490803,0.10222585201263427,0.012631019911089121,284.2,527.1,46.92717762661633,54.16724102259594,5.7140178508646615,1.5007357441564413,49.9950306229385,2.0985809123630337,12.188109076392,11.478240158751294,1.0,False
0.21504828929901124,0.01192286562325305,0.10279037952423095,0.012505368084902477,284.6,532.8,47.45777070196197,49.15241601386447,7.8390050389064045,1.164229500200355,48.44506191773411,1.8917147926912332,11.144200184933421,11.336084078645936,1.0,False
0.21502790451049805,0.011948649112412788,0.10408902168273926,0.010978340636988354,287.7,540.0,50.332991168814914,48.35493770030109,6.926037828369118,1.4840579881189115,50.490055415204694,2.0923413797913475,11.538115397201512,11.152214716407741,1.0,False
0.21603174209594728,0.011031097996909206,0.10425682067871093,0.010857772796050907,288.3,546.9,50.47583580288691,51.67291360084121,3.2893768406797057,2.800613700093444,53.62186890911346,3.5323138516437225,10.66237946591344,11.345204454961022,1.0,False
0.21690914630889893,0.010676558253475615,0.1036402702331543,0.01146641615732975,285.2,548.0,50.919151603301486,52.455695591613306,11.18659912573969,-2.3056047814229603,46.50703268566918,2.5043740735092435,11.63886177193678,11.235519420736567,1.0,False
0.21759133338928222,0.011322669544238662,0.1033395528793335,0.011683450001400175,277.7,539.7,53.35737999564821,44.837595832069326,10.239140588936163,-1.7873466317709858,46.68983212349934,2.175335626893522,12.53886177193678,10.610228341758834,1.0,False
0.21851062774658203,0.01002902078312089,0.10310196876525879,0.01186365567255756,275.5,529.7,54.84569262941257,44.5467170507547,13.124404748406688,-0.866302262552679,43.42818228384699,1.722155977150582,12.330557174577324,10.637544818447518,1.0,False
0.21850597858428955,0.010030519679376428,0.10328896045684814,0.011798575996515721,284.0,519.7,47.8518547184955,51.55977113991101,11.764352935882194,-0.6162969373960713,44.03643271063293,1.660038305025762,12.60137756782726,10.454916709044596,1.0,False
0.2210009813308716,0.013652629609250969,0.10490901470184326,0.014084147577123236,293.6,512.9,42.5868524312375,57.578555035707524,2.3769728648009423,1.3156139361740782,50.615280120734504,2.184840437813923,11.516499717754813,7.37361744674575,1.0,False
0.21829311847686766,0.015154733844885993,0.10303475856781005,0.013020090737772841,294.2,515.2,42.51776099467139,56.140537938284844,9.569221493935649,2.5419963666207757,43.74165744653373,3.0037415214478216,12.49685056795309,8.119650600995746,1.0,False
0.2159794807434082,0.01454695832118274,0.10023765563964844,0.010774031832331101,286.3,520.6,40.762850734461644,55.27784366271897,12.529964086141668,2.642245931909663,41.49865422775904,3.0569519394493283,12.95345245474743,8.06275818207379,1.0,False
0.21434214115142822,0.01464474892348092,0.09953894615173339,0.01082891882592,275.3,526.6,37.0298528217437,57.34492130956324,16.218816233005416,-2.9429879044864418,38.99218085997235,3.4554587603334515,13.856391091340068,7.962438440818968,1.0,False
0.21497635841369628,0.014131274477994563,0.09856564998626709,0.0115080272725191,259.4,523.4,36.96538921748289,55.875218120379635,15.20690632574555,-2.332942867381882,38.8951921203462,2.586615519126226,13.550165316510213,8.233651674393549,1.0,False
0.2150942087173462,0.01409453827584396,0.09805114269256592,0.011672890268820714,248.9,512.4,37.988024428759125,49.81806901115298,13.606248564538278,-1.8157749899217608,40.925887335738466,2.255468308175799,13.625901247798286,8.15075549782038,1.0,False
0.21495637893676758,0.014087131422150349,0.10108826160430909,0.01301684909661762,245.6,499.2,37.9663008469353,44.7365622282267,11.871394189394943,-0.9711120116570922,43.38205723517679,1.781731485442781,14.42976979197322,8.607075214650859,1.0,False
0.2120123863220215,0.013472963729875456,0.10142478942871094,0.012862326755505136,252.3,489.4,39.95259691184041,43.91856099646253,11.104053313993049,-0.02702044918726479,43.70631804587673,1.5007934252007247,14.647803780723114,8.493635523227589,1.0,False
0.21282343864440917,0.013428436328258311,0.10330922603607177,0.012885435083511419,263.4,489.1,46.77435194633914,43.95099543810129,10.589145385724006,0.8857312676180685,41.406379734785595,1.6137694785436827,15.079585887050749,8.35500385847067,1.0,False
0.2136770486831665,0.013821211799987023,0.10452396869659424,0.013088398135763468,270.1,497.3,53.049882186485576,41.80920951178101,12.410076550932311,1.5304955784911152,40.542264491490904,1.8706123335494214,15.208765493800815,8.233677923903368,1.0,False
0.20799238681793214,0.0086889228448484,0.10109961032867432,0.009961665013868005,270.6,509.7,53.464380666009774,39.522272201886366,10.965856099730654,1.6804464989638066,41.48512475480155,1.9603749992829236,12.861984569490579,6.2265040700369125,1.0,False
0.21133098602294922,0.010482297425091124,0.10443906784057617,0.014407732562853959,269.4,520.6,53.10404880986006,46.92376796464666,10.846197490364998,1.1731683352727673,40.37626296864262,1.7073485947142166,12.162772549376493,5.409895000102465,1.0,False
0.21227848529815674,0.010697219065287204,0.10462658405303955,0.014324308788479404,273.6,530.6,53.85016248814854,58.39383529106476,9.985990186255943,0.5713374798336268,40.11835842075401,1.5254557606870367,11.187036618088422,5.852368042557541,1.0,False
0.2121898889541626,0.010751534857676725,0.1051483392715454,0.0140769474981818,282.0,536.0,54.34703303769213,64.26663208851075,21.367732682715776,0.2506539710928315,32.448681120237545,1.2328231565362207,12.43706259354246,7.93217965280079,1.0,False
0.21389002799987794,0.011008162992809364,0.10598459243774414,0.013156219008010494,302.7,541.3,54.022310206062095,66.12420131842804,22.272853431924702,0.0809040991552306,36.18451599182788,1.2620001513447812,13.805216762769401,7.708176835864024,1.0,False
0.21493995189666748,0.011202907236226755,0.10728561878204346,0.012328364561981477,324.9,543.1,52.012402367127784,64.99299962303633,18.86796226411321,-0.08490179344972196,41.19496917127536,1.384970242837645,14.325020665487958,7.259048349015379,1.0,False
0.2145530939102173,0.011257591089192066,0.10600492954254151,0.01155963820492091,343.7,541.5,48.534626814265295,67.22685475314162,7.473285756613352,-0.2157661964070423,50.634825083734675,1.6775405239165664,12.144669815289683,7.6489865392476455,1.0,False
0.21591315269470215,0.010404509581127274,0.10712320804595947,0.011168485085940207,351.0,539.9,45.93038210161113,69.55925531516277,4.4294469180700204,-2.647651284670212,55.15020218011626,3.470335949078274,12.386782877413333,7.652947794661864,1.0,False
0.21599168777465821,0.010405830242564713,0.10622127056121826,0.011106523084247415,347.1,537.8,48.293788420458384,71.53432742397177,9.32148056909416,2.97997129840678,55.59587492693319,3.214297524182711,14.895812870133303,11.176527141199587,1.0,False
0.21573078632354736,0.010238458263437333,0.1069406270980835,0.011685741024695492,337.9,539.3,55.64072249710638,71.36532771591538,6.841052550594828,-2.875340604438868,56.57936632116207,3.8118200655129324,14.595812870133305,11.395711766276428,1.0,False
0.21803934574127198,0.006772593319951602,0.10884816646575927,0.011330465976743448,331.3,537.5,61.34989812542479,71.09746830935684,14.534441853748634,-1.6396528160959412,53.49919672983781,2.5257354286561124,18.265027531940056,14.35927467727642,1.0,False
0.21584031581878663,0.005492947086390646,0.10505645275115967,0.007363941145016489,330.3,523.0,62.252791102086334,71.85819368728941,22.61725005388586,-1.468927941820104,48.65353274138325,2.2957176543113262,17.81525955175434,14.498845716250166,1.0,False
0.21651995182037354,0.0062087669860083775,0.10570180416107178,0.007089498608687933,332.6,500.5,61.58603737861367,68.07973266692518,16.319620093617377,-1.6198367301186478,55.259211052694816,2.587022755589905,17.707223249059247,14.603227205243902,1.0,False
0.21757514476776124,0.004971401912944104,0.10680210590362549,0.007091570471265791,331.8,484.2,61.75726677889816,53.87169943486098,13.008458786497346,-2.564250626983371,56.08108324448368,3.5418488051319645,16.557034274744563,14.069989908487276,1.0,False
0.21682386398315429,0.00462262045055617,0.10852627754211426,0.005958604331438596,320.9,477.1,59.20717861881276,43.380756102216566,15.142654985173506,2.962329821182846,49.95798781085739,3.0217411754468864,15.409990360610422,14.31545308699288,1.0,False
0.25392818450927734,0.1130292631608218,0.10766942501068115,0.006935455337098596,306.0,479.8,50.50148512667722,46.09945769746104,130.2006144378743,0.0030721869551063744,424.67326339441496,2.0594317866292506,14.613793255641847,14.796521438546192,1.0,False
0.29268481731414797,0.15160548930398707,0.10403225421905518,0.013001555737484802,436.2,480.2,429.5858005102124,45.78602406848622,133.2073571541752,0.010510123501218015,424.90587641865386,2.071799497411485,14.513793255641847,14.891266075538555,1.0,False
0.44362080097198486,0.45237238424300663,0.09939332008361816,0.018006408588714277,569.4,481.6,570.779502084649,44.51786158386316,57.38640954093574,-0.8791816459725827,554.7066069411741,2.590063913623858,13.153646204768302,15.520360547351487,1.0,False
0.4630621910095215,0.446331911370665,0.09511606693267823,0.021416116730554755,606.0,437.4,564.0907728371384,145.93573928274046,59.14118700195322,-1.0814357778723513,554.3738354245975,2.6198590162755853,9.212834105720692,13.180428207781018,1.0,False
0.5145272970199585,0.44514374419414643,0.0905038595199585,0.020652446153193005,633.8,385.2,552.8456927570296,187.93126403022993,79.8338274167035,-0.7428706287776642,549.7661656837498,2.204772495428796,8.712834105720692,13.42335732394062,1.0,False
0.5479556083679199,0.4338532674362061,0.08632569313049317,0.019404291763167977,692.6,331.2,540.1277996918877,211.76345293746982,47.810668265566,-0.7646910643574655,568.8870591130748,2.45419533915252,4.1950913064900845,5.865254378985731,1.0,False
0.6993438243865967,0.5403904780140595,0.08354098796844482,0.019559377707245362,727.1,298.1,522.7723118146179,215.81216369797139,29.082640870457414,0.43288808293033687,591.3520107408347,2.1021146889148334,3.0637204565916094,5.460184700526356,1.0,False
0.8454848051071167,0.5880568734157428,0.07855100631713867,0.01967720931207254,753.5,310.3,508.2643505106373,225.09822300498064,14.085808461000738,2.3109991569715156,610.8327104216842,2.608119415457352,2.7474926905747714,5.5363601684896,1.0,False
1.1327743530273438,0.8525294873094115,0.0746652364730835,0.016277206607594234,744.0,320.7,517.1812061550575,234.17858569903441,164.8608200877334,-0.1503896015646064,718.4604958025216,2.2992334480150616,0.9447170528427768,2.192603404646645,1.0,False
3.0250404357910154,5.429736123154942,0.4147238254547119,1.0326731164626959,907.0,296.0,597.736898643542,225.01822148439445,87.15514901599332,-0.313768140490311,799.8302712017478,2.394419922723777,16.532193493107734,48.85577323414753,1.0,False
3.1135162115097046,5.3964888216054385,0.4136068105697632,1.0330227478637515,989.9,269.1,560.0823957240577,210.19012821728808,120.06002665333703,3.0540245294054325,672.7225089225603,3.6393076793165466,16.308586695357754,48.92576008607327,1.0,False
3.1289733409881593,5.389480591371382,0.4145418882369995,1.032716424163674,870.3,279.6,517.2529458591802,221.10413836018537,147.10217537480537,3.1361542299804746,655.4357589367995,4.153000451151995,16.308586695357754,48.925760086073275,1.0,False
3.181184768676758,5.378139699499516,0.41656687259674074,1.032042386951486,723.2,280.4,467.4320913245046,221.72198808417716,65.31600110233326,0.9815198385860902,675.6717821697476,2.484287204626465,16.308586695357754,48.925760086073275,1.0,False
3.48169150352478,5.298317399225664,0.41939022541046145,1.031101681840028,759.5,334.7,475.6804074165763,217.75584951959385,50.882020400137414,3.056982514646197,765.4229774065883,3.6999466859533388,16.308586695357754,48.925760086073275,1.0,False
3.8849773645401,5.226967386884442,0.4215362310409546,1.0304010918342232,708.8,339.0,521.8940122285367,211.76213070329644,38.6,3.141592653589793,780.7852218320122,3.774608521739878,16.308586695357754,48.925760086073275,1.0,False
3.8891297578811646,5.2243321567245005,0.421876859664917,1.0302865411698896,670.2,339.0,525.1014759072764,211.76213070329644,50.021795249670916,2.1338457081223976,785.0301734892734,3.0262429898577756,16.308586695357754,48.925760086073275,1.0,False
3.7336204767227175,5.3089432320395185,0.42293415069580076,1.0299301851335063,643.5,381.3,533.9431149476505,206.57495007865788,24.13503677229434,3.08770297251337,797.9313957091641,3.850039486833237,16.308586695357754,48.925760086073275,1.0,False
3.5799538135528564,5.387610570855725,0.42374658584594727,1.0296432924557892,619.4,382.6,541.2480392574184,207.56406240002147,12.987686476043377,-0.1702119252854744,799.1393398293494,1.8491157060824144,16.308586695357754,48.925760086073275,1.0,False
3.287263298034668,5.484974854008524,0.4247429370880127,1.0293080828620615,632.2,380.4,533.1035171521569,205.6955031107875,159.21055241409096,2.96735707222227,484.39111881212403,3.8517181085693126,16.308586695357754,48.925760086073275,1.0,False
1.389402651786804,1.5282635566023188,0.0822108268737793,0.0077735108890366,475.4,408.0,320.7426382631408,207.53891201410883,80.17406064307832,2.787493482183753,486.13663878646946,3.3036292879263036,0.0,0.0,1.0,False
1.2728953123092652,1.5611602188750602,0.09372622966766357,0.03639869714879226,400.2,435.8,244.604497096844,205.53335495729152,18.56906028855526,-3.055320841588616,489.1195959505202,2.831035592636304,0.0,0.0,1.0,False
1.218308401107788,1.5876895788816965,0.09575400352478028,0.03616333932787816,381.7,434.2,241.44152501175097,204.69088890324358,9.317188417113824,0.21634066137329058,485.9115395883918,1.4635358934330083,0.9219544457292888,2.7658633371878656,1.0,False
1.013562297821045,1.5738242826716877,0.0971672773361206,0.03587482140364923,390.8,436.2,237.1538740986535,204.98185285531983,75.19527910713543,-3.0390128011714985,385.284012336473,3.2438897122037025,1.0219544457292886,2.7487468255287064,1.0,False
0.6912644147872925,1.3649923734371014,0.09962353706359864,0.03603021917942633,316.0,428.5,104.75208828467335,201.490570498969,54.47531551078892,1.0940131843259975,201.79911812534877,1.7330882650015527,6.057825770534957,15.016748880295049,1.0,False
0.23439884185791016,0.12676922315799866,0.10083916187286376,0.0360483840141039,341.0,476.9,45.803929962395145,160.9779177402913,60.10407640085654,1.8662371639386166,162.4186687114961,2.141299951501402,8.45990820042782,15.758488291721834,1.0,False
0.19118740558624267,0.04490841785486136,0.10037078857421874,0.036385062435805665,323.5,534.4,30.56550343115585,28.751347794494784,7.155417527999328,2.677945044588987,27.484828250760426,2.8426754004760033,8.742750912902439,15.628957306069513,1.0,False
0.19282376766204834,0.04433926066960377,0.10115225315093994,0.036032052204819566,317.1,537.6,31.452980780841745,31.512537187602017,5.913543776789007,2.8144945565840005,28.232114721182935,3.0729419723876137,8.842750912902439,15.575806762166867,1.0,False
0.19777698516845704,0.042039762533921055,0.10516300201416015,0.0338100467197374,311.5,539.5,30.42120970638742,32.51845629792411,5.65685424949238,-2.999695598985629,29.12207396843454,3.379643823282464,9.042750912902438,15.473482346492084,1.0,False
0.20400469303131102,0.04083843218142969,0.10804145336151123,0.033005531219856526,305.9,538.7,28.2646422231027,32.447033762733994,6.57419196555744,-2.684747660743796,28.806255369378142,3.0029618373725553,9.042750912902438,15.473482346492084,1.0,False
0.20795140266418458,0.038189577910876314,0.1104851245880127,0.03227310488518988,300.0,535.8,24.807257002740144,32.956941605676946,6.624198064671678,-2.63742669211064,28.714406877236744,2.8777001733552403,9.042750912902438,15.473482346492085,1.0,False
0.19570939540863036,0.015768591812973392,0.10088148117065429,0.011987022648219804,294.2,532.6,19.009471323527123,33.36225412048772,5.462600113499065,-2.7270857790050074,29.504993665755915,2.9683960153354616,9.042750912902438,15.473482346492085,1.0,False
0.1903904676437378,0.019439956040944666,0.09828953742980957,0.01432686869608054,289.2,530.4,11.329607230614839,33.85321255065758,4.780167361086848,2.2226654411004736,23.590669087223553,2.758087666545343,8.12079646717315,15.708362891744894,1.0,False
0.22882800102233886,0.11981737521729055,0.09906945228576661,0.014402545743286895,286.3,534.2,5.58659108938537,29.239699040858817,152.1449966315028,-0.02432130455406857,449.4334813481893,1.2490621251272371,8.02079646717315,15.756485142067143,1.0,False
0.24480016231536866,0.12453276686234928,0.09421908855438232,0.016867239377823987,438.4,530.5,454.8987140012598,36.53559907815937,146.7948909192687,-0.06339616063874366,449.56077183644675,1.5001817936662618,2.984925142367482,7.077444587876507,1.0,False
0.25959038734436035,0.12709413212473347,0.09150919914245606,0.016797302015786674,584.9,521.2,593.7254331759757,43.36772993828476,144.34226685209015,-0.08670833027364146,449.8664918115387,1.7413124534274396,0.5828427124746189,0.9799461069442692,1.0,False
0.30003283023834226,0.1508820620327182,0.09130988121032715,0.017035035483775732,728.7,508.7,671.0822676840746,44.06824253359782,9.43716058992322,-1.8389071098647238,660.7008846400679,2.859940648253402,0.3,0.6403124237432848,1.0,False
0.29918532371520995,0.15155002032833326,0.09130058288574219,0.01703669438014908,726.2,499.6,672.7786857503736,37.76294480042572,8.469356528095862,-1.9710369838288708,661.1475228552547,3.006523318480777,0.2,0.6000000000000001,1.0,False
0.2991832494735718,0.15155137776487335,0.09127523899078369,0.017018163544334313,722.9,491.8,674.9776959277988,30.87652830225575,3.0610455730027932,-2.4719537079131557,663.6661359733482,3.595569894624781,3.324154027718932,9.972462083156797,1.0,False
0.29444887638092043,0.15453511379061194,0.08809516429901124,0.015843036763962943,720.5,489.9,676.5464137810502,28.46559326625742,3.9217343102255158,1.908674515035175,663.3208107515534,1.9575518925698179,4.130379802548787,9.996997683639675,1.0,False
0.2948688745498657,0.15428114982769023,0.08862261772155762,0.016685484239280447,719.2,493.6,677.3862708971891,33.67551038959915,7.025667228100119,1.6563016204731014,661.9216762888431,1.600850603793992,6.563484814668075,11.53779299032625,1.0,False
0.2978400468826294,0.15250949861157917,0.08955883979797363,0.017772368687513626,718.6,500.6,677.7687216152719,43.13513648987331,8.634813257969162,1.3370531459259951,661.1992466953917,1.259499823582418,8.227816512377398,11.670605615761755,1.0,False
0.30243687629699706,0.1487605577477688,0.09253251552581787,0.017531674605335706,720.6,509.0,676.5294080821617,52.0,4.716990566028302,0.5585993153435624,663.2944582321759,1.5957149786073126,12.244033637982039,14.67254716373283,1.0,False
0.26404619216918945,0.11749064785219153,0.09090757369995117,0.01714478290824326,724.6,511.5,674.0854841932143,52.72807601268986,146.78862353738452,3.1068418227766372,428.10815565463537,2.561542349492843,12.876489170015716,14.261697888206298,1.0,False
0.2518291711807251,0.11393026062231616,0.09698173999786378,0.01745161850741518,577.9,516.6,575.91378695079,48.752846070768015,140.71719866455555,3.1259578224934645,429.3427268804866,2.9852118467902597,14.176489170015717,13.606144009690148,1.0,False
0.2363560676574707,0.11027581048174293,0.09710612297058105,0.01733237826996625,437.2,518.8,427.25725271784444,46.12331297727864,140.30128295920892,-3.1373161294111496,429.11825959272596,3.620757288209399,15.342679548984776,12.81804135806888,1.0,False
0.20063982009887696,0.015912813013882462,0.09971051216125489,0.014882833182264485,296.9,518.2,29.568395289565515,47.044234503284244,4.060788100849391,-1.7440419932472615,35.49005687196053,2.449909687631948,17.442679548984778,11.813252310495542,1.0,False
0.20154886245727538,0.014703925116159504,0.09827852249145508,0.016518606750934892,296.2,514.2,30.524744061171095,51.05643935881154,4.55411901469428,-2.805954103262184,37.16218989289871,3.620742294609113,19.384328332879537,10.28337566575897,1.0,False
0.2008056879043579,0.014949426627305296,0.09638113975524902,0.01688278835579666,291.9,512.7,37.657535766430605,52.044308046125465,7.51065909225016,-3.0883098020301007,35.85160284400067,3.9627139926017168,18.584060197985398,9.451598095436296,1.0,False
0.2015306234359741,0.013901561599270864,0.0963782787322998,0.01688559065237327,284.4,512.3,47.7790749177922,52.00971063176567,6.609841147864296,2.9590328004588864,38.557564627023986,3.1250088484879597,20.07783442315554,8.830660500571316,1.0,False
0.2011702537536621,0.01389535775787835,0.09429876804351807,0.01543978315631885,277.9,513.5,52.652540299590484,53.085308702125864,0.7615773105863908,2.7367008673047097,48.22866284120423,3.0118994395255836,21.5034856873512,10.411537028406617,1.0,False
0.19919748306274415,0.012442868288722308,0.0925215721130371,0.014056758200070915,277.2,513.8,52.61330630173322,53.48981211408393,1.8357559750685821,-2.0831857871056343,46.96943868389352,2.945186255267453,20.639153989641876,11.114194644320829,1.0,False
0.20160744190216065,0.01456971926545907,0.09331402778625489,0.01490656670380488,276.3,512.2,52.11919032371858,51.16600433881856,2.692582403567252,2.117585167684144,42.71659703988098,2.557613190648252,17.89572907017302,9.172942878213307,1.0,False
0.20158822536468507,0.0145723207413091,0.09398765563964843,0.014790463891984774,274.9,514.5,50.830010820380515,52.76599283629562,2.23606797749979,1.750649826587375,43.469697021714445,2.276958960851115,17.90358596188263,9.163056788292824,1.0,False
0.19997236728668213,0.011923844122858115,0.09230306148529052,0.011797216166134938,274.5,516.7,50.36119537898202,52.57385281677575,2.220360331117452,2.516107613350564,44.375288205952195,2.877489945703372,17.90358596188263,9.163056788292824,1.0,False
0.19989242553710937,0.011971540209939366,0.09400238990783691,0.011257199090267633,272.7,518.0,48.489277165163024,51.60426338976267,5.805170109479997,2.9509537476756975,44.38132587461085,3.3052280394899296,18.08275798762094,9.056150592891608,1.0,False
0.20011684894561768,0.012115593460202141,0.09490389823913574,0.011753559556421943,267.0,519.1,46.735425535668334,50.11077728393364,10.40096149401583,2.561589879382112,47.04931929506004,2.987209835245138,20.37934757501706,11.953333945667467,1.0,False
0.2014674425125122,0.011096493270454534,0.0963576078414917,0.009802909658138074,258.3,524.8,55.914309438640124,44.51471666763701,8.926925562588725,1.401964424783776,53.09279173889485,2.158448303125611,23.047471019768746,14.206128240760034,1.0,False
0.20152931213378905,0.01104829627723718,0.09687252044677734,0.009295885690414118,259.8,533.6,54.95234298917563,41.82391660282427,12.578155667664477,0.5063263037736223,52.25709674305587,1.6448925394212668,22.604450331612433,14.199958633942089,1.0,False
0.2031344175338745,0.009422902982188092,0.09855847358703614,0.007383913856866155,270.8,539.7,51.37275542541981,43.09535937894009,11.587061750072793,-0.43662715981354133,53.67397305742569,1.4447441373012264,21.827604952785215,14.368565064930676,1.0,False
0.20505931377410888,0.01045249059915388,0.10024375915527343,0.008488892957679057,281.3,534.8,48.740229790184614,42.609388636778164,11.720921465482139,-1.511038500406499,52.35283724639593,1.7111740658627808,18.68995893156307,13.77989242107811,1.0,False
