time,x,y,button,pressed,abnormal
1734363205.723406,354,500,Button.left,False,False
1734363205.8278422,313,448,Button.left,True,False
1734363205.956647,298,450,Button.left,False,False
1734363206.1155508,255,482,Button.left,True,False
1734363206.2116086,250,492,Button.left,False,False
1734363206.3243086,250,504,Button.left,True,False
1734363206.4365318,254,519,Button.left,False,False
1734363206.6136556,293,529,Button.left,True,False
1734363206.7332041,310,519,Button.left,False,False
1734363206.8364372,348,477,Button.left,True,False
1734363206.9491417,338,460,Button.left,False,False
1734363207.0527787,279,426,Button.left,True,False
1734363207.1722734,239,452,Button.left,False,False
1734363207.2922494,223,481,Button.left,True,False
1734363207.3803775,224,501,Button.left,False,False
1734363207.4844635,242,519,Button.left,True,False
1734363207.5632439,270,542,Button.left,False,False
1734363207.677197,310,549,Button.left,True,False
1734363207.7936144,327,542,Button.left,False,False
1734363207.9078453,338,525,Button.left,True,False
1734363208.0033858,338,524,Button.left,False,False
1734363208.113249,338,503,Button.left,True,False
1734363208.1929443,338,498,Button.left,False,False
1734363208.2832546,344,484,Button.left,True,False
1734363208.3633783,344,484,Button.left,False,False
1734363208.4441736,344,484,Button.left,True,False
1734363208.5151062,344,484,Button.left,False,False
1734363208.596163,344,484,Button.left,True,False
1734363208.6684566,344,484,Button.left,False,False
1734363208.748751,344,484,Button.left,True,False
1734363208.811442,344,484,Button.left,False,False
1734363208.8916466,344,484,Button.left,True,False
1734363208.9484584,344,484,Button.left,False,False
1734363209.0444534,344,484,Button.left,True,False
1734363209.2281563,344,484,Button.left,False,False
1734363209.3399794,344,484,Button.left,True,False
1734363209.4436326,344,484,Button.left,False,False
1734363209.5329962,344,484,Button.left,True,False
1734363209.6124628,344,484,Button.left,False,False
1734363209.708586,344,484,Button.left,True,False
1734363209.803461,344,484,Button.left,False,False
1734363209.9003615,344,484,Button.left,True,False
1734363210.123375,344,484,Button.left,False,False
1734363210.740853,346,478,Button.left,True,False
1734363210.7964406,346,478,Button.left,False,False
1734363210.9407644,349,473,Button.left,True,False
1734363211.028454,349,473,Button.left,False,False
1734363211.156517,359,477,Button.left,True,False
1734363211.2429833,360,478,Button.left,False,False
1734363211.372419,361,486,Button.left,True,False
1734363211.4570577,362,487,Button.left,False,False
1734363211.596775,365,502,Button.left,True,False
1734363211.6928556,365,502,Button.left,False,False
1734363211.9930665,370,535,Button.left,True,False
1734363212.100711,370,536,Button.left,False,False
1734363212.283409,354,561,Button.left,True,False
1734363212.4042008,351,564,Button.left,False,False
1734363212.6632807,323,584,Button.left,True,False
1734363212.772022,323,584,Button.left,False,False
1734363213.1734676,297,568,Button.left,True,False
1734363213.2766054,296,567,Button.left,False,False
1734363213.692368,301,532,Button.left,True,False
1734363213.7883537,302,531,Button.left,False,False
1734363214.0917828,351,499,Button.left,True,False
1734363214.177161,351,499,Button.left,False,False
1734363215.916745,1539,288,Button.left,True,False
1734363216.0526502,1539,288,Button.left,False,False
1734363216.6127715,1106,693,Button.left,True,False
1734363216.684673,1105,693,Button.left,False,False
1734363217.2203522,300,481,Button.left,True,False
1734363217.300638,300,481,Button.left,False,False
1734363217.403921,302,487,Button.left,True,False
1734363217.488174,310,504,Button.left,False,False
1734363217.5742967,314,515,Button.left,True,False
1734363217.804589,320,535,Button.left,False,False
1734363217.9090343,321,543,Button.left,True,False
1734363218.0034044,327,557,Button.left,False,False
1734363218.0844202,329,563,Button.left,True,False
1734363218.173109,331,571,Button.left,False,False
1734363218.2731724,332,586,Button.left,True,False
1734363218.364599,330,596,Button.left,False,False
1734363218.4670622,321,603,Button.left,True,False
1734363218.5732472,304,608,Button.left,False,False
1734363218.6737523,280,605,Button.left,True,False
1734363218.7808394,277,605,Button.left,False,False
1734363218.883717,255,580,Button.left,True,False
1734363218.9805837,254,578,Button.left,False,False
1734363219.1007752,251,546,Button.left,True,False
1734363219.2032611,251,533,Button.left,False,False
1734363219.3098474,258,511,Button.left,True,False
1734363219.388493,262,506,Button.left,False,False
1734363219.5000088,276,482,Button.left,True,False
1734363219.6100097,280,481,Button.left,False,False
1734363219.7165794,313,480,Button.left,True,False
1734363219.8330605,320,483,Button.left,False,False
1734363219.9329088,330,489,Button.left,True,False
1734363220.0434818,336,508,Button.left,False,False
1734363220.1329541,338,521,Button.left,True,False
1734363220.24323,338,538,Button.left,False,False
1734363220.332931,333,544,Button.left,True,False
1734363220.453025,313,556,Button.left,False,False
1734363220.5344517,301,558,Button.left,True,False
1734363220.6429975,294,560,Button.left,False,False
1734363220.7411501,282,558,Button.left,True,False
1734363220.8605645,275,551,Button.left,False,False
1734363220.9646032,262,524,Button.left,True,False
1734363221.0607123,262,522,Button.left,False,False
1734363221.1643026,256,502,Button.left,True,False
1734363221.268591,256,489,Button.left,False,False
1734363221.3727505,263,466,Button.left,True,False
1734363221.4604013,272,460,Button.left,False,False
1734363221.5795786,296,453,Button.left,True,False
1734363221.7235098,313,467,Button.left,False,False
1734363221.8685544,321,477,Button.left,True,False
1734363221.956307,336,499,Button.left,False,False
1734363222.0606742,353,513,Button.left,True,False
1734363222.1564183,359,525,Button.left,False,False
1734363222.24431,365,536,Button.left,True,False
1734363222.3533707,367,553,Button.left,False,False
1734363222.444338,359,569,Button.left,True,False
1734363222.5806127,344,585,Button.left,False,False
1734363222.6630538,334,588,Button.left,True,False
1734363222.7648516,310,595,Button.left,False,False
1734363222.8605509,254,595,Button.left,True,False
1734363222.9640586,249,595,Button.left,False,False
1734363223.076917,218,579,Button.left,True,False
1734363223.1729567,216,578,Button.left,False,False
1734363223.2831237,202,554,Button.left,True,False
1734363223.3831143,202,551,Button.left,False,False
1734363223.5008075,212,519,Button.left,True,False
1734363223.583494,217,512,Button.left,False,False
1734363223.7164567,235,484,Button.left,True,False
1734363223.812714,243,479,Button.left,False,False
1734363223.932453,301,461,Button.left,True,False
1734363224.019636,316,464,Button.left,False,False
1734363224.1561377,367,484,Button.left,True,False
1734363224.284123,375,497,Button.left,False,False
1734363224.3968077,382,516,Button.left,True,False
1734363224.5134084,379,548,Button.left,False,False
1734363224.6130931,368,577,Button.left,True,False
1734363224.723211,357,590,Button.left,False,False
1734363224.812933,343,600,Button.left,True,False
1734363224.9563649,279,607,Button.left,False,False
1734363225.028474,263,607,Button.left,True,False
1734363225.1333947,258,607,Button.left,False,False
1734363225.259948,232,572,Button.left,True,False
1734363225.3724203,232,565,Button.left,False,False
1734363225.4992547,238,533,Button.left,True,False
1734363225.6044726,244,527,Button.left,False,False
1734363225.7246919,259,499,Button.left,True,False
1734363225.8207026,273,486,Button.left,False,False
1734363225.9407935,321,466,Button.left,True,False
1734363226.0286584,322,466,Button.left,False,False
1734363226.1644754,359,485,Button.left,True,False
1734363226.260441,368,501,Button.left,False,False
1734363226.3806837,398,540,Button.left,True,False
1734363226.476043,396,557,Button.left,False,False
1734363226.5752778,385,576,Button.left,True,False
1734363226.6926477,362,589,Button.left,False,False
1734363226.9964502,323,582,Button.left,True,False
1734363227.0845506,322,581,Button.left,False,False
1734363227.2044723,261,556,Button.left,True,False
1734363227.308957,258,546,Button.left,False,False
1734363227.4127784,256,516,Button.left,True,False
1734363227.5134962,262,507,Button.left,False,False
1734363227.6444774,289,484,Button.left,True,False
1734363227.7728126,290,484,Button.left,False,False
1734363227.8910046,307,487,Button.left,True,False
1734363228.012738,334,500,Button.left,False,False
1734363228.083141,354,508,Button.left,True,False
1734363228.2030978,357,524,Button.left,False,False
1734363228.3087351,356,544,Button.left,True,False
1734363228.4433541,349,572,Button.left,False,False
1734363228.5643182,329,582,Button.left,True,False
1734363228.6766784,308,588,Button.left,False,False
1734363228.7804554,256,582,Button.left,True,False
1734363228.893016,255,582,Button.left,False,False
1734363228.996775,249,559,Button.left,True,False
1734363229.092575,249,546,Button.left,False,False
1734363229.2200208,264,496,Button.left,True,False
1734363229.3164642,276,489,Button.left,False,False
1734363229.420502,289,480,Button.left,True,False
1734363229.5244596,303,484,Button.left,False,False
1734363229.6531992,354,501,Button.left,True,False
1734363229.7644963,358,518,Button.left,False,False
1734363229.8762357,358,540,Button.left,True,False
1734363229.9806907,349,561,Button.left,False,False
1734363230.092443,330,572,Button.left,True,False
1734363230.2287133,284,583,Button.left,False,False
1734363230.313226,279,582,Button.left,True,False
1734363230.4368246,265,582,Button.left,False,False
1734363230.540799,222,567,Button.left,True,False
1734363230.6518364,221,561,Button.left,False,False
1734363230.7644722,221,537,Button.left,True,False
1734363230.8686886,222,535,Button.left,False,False
1734363230.980799,235,517,Button.left,True,False
1734363231.1042778,264,506,Button.left,False,False
1734363231.2432451,286,500,Button.left,True,False
1734363231.3403099,297,501,Button.left,False,False
1734363231.443378,327,509,Button.left,True,False
1734363231.5529485,334,529,Button.left,False,False
1734363231.6533632,337,543,Button.left,True,False
1734363231.78037,332,564,Button.left,False,False
1734363231.8926797,290,574,Button.left,True,False
1734363232.0115216,258,577,Button.left,False,False
1734363232.1164641,241,570,Button.left,True,False
1734363232.220583,240,568,Button.left,False,False
1734363232.3393462,235,543,Button.left,True,False
1734363232.4369526,235,539,Button.left,False,False
1734363232.5561116,241,521,Button.left,True,False
1734363232.6691196,248,513,Button.left,False,False
1734363232.7962809,265,488,Button.left,True,False
1734363232.8898184,269,484,Button.left,False,False
1734363233.006738,301,478,Button.left,True,False
1734363233.1236749,314,490,Button.left,False,False
1734363233.2213016,327,513,Button.left,True,False
1734363233.340714,328,531,Button.left,False,False
1734363233.4206858,326,545,Button.left,True,False
1734363233.5807045,302,571,Button.left,False,False
1734363233.6847954,296,573,Button.left,True,False
1734363233.793337,288,573,Button.left,False,False
1734363233.9003108,271,555,Button.left,True,False
1734363234.0207248,271,544,Button.left,False,False
1734363234.1359444,271,513,Button.left,True,False
1734363234.2368443,272,512,Button.left,False,False
1734363234.3730803,300,494,Button.left,True,False
1734363234.4841418,312,506,Button.left,False,False
1734363234.6129744,325,520,Button.left,True,False
1734363234.73161,325,539,Button.left,False,False
1734363234.8432724,321,562,Button.left,True,False
1734363234.9631886,307,583,Button.left,False,False
1734363235.076373,283,585,Button.left,True,False
1734363235.1804516,272,586,Button.left,False,False
1734363235.2927828,252,573,Button.left,True,False
1734363235.3884785,251,567,Button.left,False,False
1734363235.516434,251,537,Button.left,True,False
1734363235.6432104,252,533,Button.left,False,False
1734363235.763163,283,517,Button.left,True,False
1734363235.8680894,284,516,Button.left,False,False
1734363236.0366619,316,519,Button.left,True,False
1734363236.173087,318,526,Button.left,False,False
1734363236.284714,323,542,Button.left,True,False
1734363236.4210508,324,572,Button.left,False,False
1734363236.5166643,324,588,Button.left,True,False
1734363236.6363566,311,605,Button.left,False,False
1734363236.7406573,295,605,Button.left,True,False
1734363236.853257,254,605,Button.left,False,False
1734363236.9635465,219,588,Button.left,True,False
1734363237.0599258,219,581,Button.left,False,False
1734363237.1798346,225,555,Button.left,True,False
1734363237.3000488,230,547,Button.left,False,False
1734363237.4047644,238,535,Button.left,True,False
1734363237.5167112,243,533,Button.left,False,False
1734363237.6368177,261,526,Button.left,True,False
1734363237.753089,265,526,Button.left,False,False
1734363237.8983786,300,544,Button.left,True,False
1734363238.0031753,303,554,Button.left,False,False
1734363238.116032,303,568,Button.left,True,False
1734363238.2282069,301,579,Button.left,False,False
1734363238.3406887,282,580,Button.left,True,False
1734363238.4365108,258,580,Button.left,False,False
1734363238.553579,218,567,Button.left,True,False
1734363238.6530697,215,567,Button.left,False,False
1734363238.7727568,193,522,Button.left,True,False
1734363238.8837018,192,517,Button.left,False,False
1734363239.012109,202,478,Button.left,True,False
1734363239.1564891,217,458,Button.left,False,False
1734363239.2763972,240,442,Button.left,True,False
1734363239.372426,259,436,Button.left,False,False
1734363239.4844809,283,432,Button.left,True,False
1734363239.6042027,329,444,Button.left,False,False
1734363239.7078032,379,466,Button.left,True,False
1734363239.8282325,381,477,Button.left,False,False
1734363239.933361,385,498,Button.left,True,False
1734363240.0681698,383,520,Button.left,False,False
1734363240.1714618,383,531,Button.left,True,False
1734363240.276448,376,554,Button.left,False,False
1734363240.4045377,364,576,Button.left,True,False
1734363240.5162902,354,590,Button.left,False,False
1734363240.636679,343,600,Button.left,True,False
1734363240.7486587,334,609,Button.left,False,False
1734363240.844029,312,613,Button.left,True,False
1734363240.956715,282,616,Button.left,False,False
1734363241.076868,264,609,Button.left,True,False
1734363241.1726878,246,603,Button.left,False,False
1734363241.284588,225,580,Button.left,True,False
1734363241.404191,224,572,Button.left,False,False
1734363241.5233274,220,544,Button.left,True,False
1734363241.6290236,219,535,Button.left,False,False
1734363241.7719967,219,500,Button.left,True,False
1734363241.8926172,219,496,Button.left,False,False
1734363242.0277193,240,463,Button.left,True,False
1734363242.1246638,247,457,Button.left,False,False
1734363242.2640452,278,445,Button.left,True,False
1734363242.42804,282,445,Button.left,False,False
1734363242.5281293,307,450,Button.left,True,False
1734363242.6955607,339,479,Button.left,False,False
1734363242.8116276,362,493,Button.left,True,False
1734363242.9462194,372,515,Button.left,False,False
1734363243.0768595,378,544,Button.left,True,False
1734363243.1761382,378,555,Button.left,False,False
1734363243.732783,364,604,Button.left,True,False
1734363243.780466,364,604,Button.left,False,False
1734363243.9242065,374,526,Button.left,True,False
1734363244.0041332,374,531,Button.left,False,False
1734363244.4929416,320,546,Button.left,True,False
1734363244.5961006,318,546,Button.left,False,False
1734363244.8119237,287,600,Button.left,True,False
1734363244.9002628,285,602,Button.left,False,False
1734363245.0688174,210,548,Button.left,True,False
1734363245.1728058,208,540,Button.left,False,False
1734363245.3399055,239,485,Button.left,True,False
1734363245.4285824,242,484,Button.left,False,False
1734363245.5635114,295,474,Button.left,True,False
1734363245.6607242,299,476,Button.left,False,False
1734363245.8041759,312,523,Button.left,True,False
1734363245.92463,308,539,Button.left,False,False
1734363246.0766811,291,586,Button.left,True,False
1734363246.2133672,283,607,Button.left,False,False
1734363246.375427,277,610,Button.left,True,False
1734363246.5003474,268,590,Button.left,False,False
1734363246.6048083,246,537,Button.left,True,False
1734363246.7135446,245,528,Button.left,False,False
1734363246.8608246,245,492,Button.left,True,False
1734363246.9566858,256,485,Button.left,False,False
1734363247.0933158,291,474,Button.left,True,False
1734363247.220941,310,479,Button.left,False,False
1734363247.3563986,361,512,Button.left,True,False
1734363247.4531276,361,526,Button.left,False,False
1734363247.6040096,349,556,Button.left,True,False
1734363247.6924782,344,563,Button.left,False,False
1734363247.8631043,324,582,Button.left,True,False
1734363247.9881177,315,594,Button.left,False,False
1734363248.084227,307,594,Button.left,True,False
1734363248.1885757,284,597,Button.left,False,False
1734363248.2923834,258,583,Button.left,True,False
1734363248.4048755,256,579,Button.left,False,False
1734363248.58079,274,542,Button.left,True,False
1734363248.6832495,282,529,Button.left,False,False
1734363248.8205972,301,501,Button.left,True,False
1734363248.9327202,305,492,Button.left,False,False
1734363249.0608037,325,472,Button.left,True,False
1734363249.1727479,330,472,Button.left,False,False
1734363249.3166738,379,508,Button.left,True,False
1734363249.4287066,379,522,Button.left,False,False
1734363249.5396976,371,548,Button.left,True,False
1734363249.6542966,362,563,Button.left,False,False
1734363249.7730882,341,578,Button.left,True,False
1734363249.877019,325,584,Button.left,False,False
1734363249.9885225,302,583,Button.left,True,False
1734363250.108177,291,576,Button.left,False,False
1734363250.2204487,276,555,Button.left,True,False
1734363250.324469,274,544,Button.left,False,False
1734363250.4288135,274,523,Button.left,True,False
1734363250.503734,274,521,Button.left,False,False
1734363250.6204755,274,516,Button.left,True,False
1734363250.6932366,274,516,Button.left,False,False
1734363251.9000006,1672,440,Button.left,True,False
1734363251.9707963,1672,440,Button.left,False,False
1734363252.7013416,1705,512,Button.left,True,False
1734363252.7733023,1705,512,Button.left,False,False
1734363253.2261004,1716,441,Button.left,True,False
1734363253.300859,1716,441,Button.left,False,False
1734363253.7644832,1706,512,Button.left,True,False
1734363253.851489,1704,515,Button.left,False,False
1734363254.3404326,1710,426,Button.left,True,False
1734363254.4039724,1710,426,Button.left,False,False
1734363254.8207774,1707,514,Button.left,True,False
1734363254.9170008,1705,517,Button.left,False,False
1734363256.9088194,1675,443,Button.left,True,False
1734363256.9647665,1675,443,Button.left,False,False
1734363257.827911,1691,503,Button.left,True,False
1734363257.9163601,1691,503,Button.left,False,False
1734363258.9484923,1685,436,Button.left,True,False
1734363259.0446477,1685,436,Button.left,False,False
1734363259.7084484,1702,512,Button.left,True,False
1734363259.803972,1702,513,Button.left,False,False
1734363260.8608575,1691,444,Button.left,True,False
1734363260.9402082,1691,444,Button.left,False,False
1734363262.444347,1691,500,Button.left,True,False
1734363262.5569358,1691,503,Button.left,False,False
1734363263.1263719,1689,443,Button.left,True,False
1734363263.2133696,1689,443,Button.left,False,False
1734363263.6439557,1692,502,Button.left,True,False
1734363263.7324798,1692,502,Button.left,False,False
1734363264.1886272,1692,438,Button.left,True,False
1734363264.2604907,1692,438,Button.left,False,False
1734363264.900466,1698,444,Button.left,True,False
1734363265.004498,1698,444,Button.left,False,False
1734363265.4831996,1705,516,Button.left,True,False
1734363265.6120708,1705,516,Button.left,False,False
1734363266.0235393,1703,449,Button.left,True,False
1734363266.1008003,1703,449,Button.left,False,False
1734363266.772882,1703,512,Button.left,True,False
1734363266.8521194,1703,512,Button.left,False,False
1734363267.380838,1708,434,Button.left,True,False
1734363267.46849,1708,434,Button.left,False,False
1734363268.2586496,1705,501,Button.left,True,False
1734363268.3564796,1705,501,Button.left,False,False
1734363268.8535793,1704,442,Button.left,True,False
1734363268.9433637,1704,442,Button.left,False,False
1734363270.7400486,1701,509,Button.left,True,False
1734363270.8204286,1701,509,Button.left,False,False
1734363272.6523395,345,495,Button.left,True,False
1734363272.7316775,345,495,Button.left,False,False
1734363272.8510196,345,495,Button.left,True,False
1734363272.9482076,345,495,Button.left,False,False
1734363273.0432131,343,496,Button.left,True,False
1734363273.1231287,343,496,Button.left,False,False
1734363274.2284946,244,485,Button.left,True,False
1734363274.2844906,243,485,Button.left,False,False
1734363274.3885877,267,479,Button.left,True,False
1734363274.4606187,268,478,Button.left,False,False
1734363274.5967066,279,477,Button.left,True,False
1734363274.7164772,295,487,Button.left,False,False
1734363274.8286865,361,508,Button.left,True,False
1734363274.9333818,363,522,Button.left,False,False
1734363275.0332215,355,542,Button.left,True,False
1734363275.1327434,348,559,Button.left,False,False
1734363275.2365503,336,572,Button.left,True,False
1734363275.33306,327,581,Button.left,False,False
1734363275.433562,318,584,Button.left,True,False
1734363275.5239844,303,586,Button.left,False,False
1734363275.6279643,245,582,Button.left,True,False
1734363275.716485,244,582,Button.left,False,False
1734363275.900525,247,551,Button.left,True,False
1734363276.0127094,248,540,Button.left,False,False
1734363276.7968116,1551,303,Button.left,True,False
1734363276.8602087,1553,302,Button.left,False,False
1734363280.252494,792,0,Button.left,True,False
1734363280.3415568,792,0,Button.left,False,False
1734363283.7802048,1284,1059,Button.left,True,False
1734363283.8519177,1284,1059,Button.left,False,False
1734363290.9404585,1760,0,Button.left,True,False
1734363291.036242,1760,0,Button.left,False,False
1734363294.2125409,964,17,Button.left,True,False
1734363294.292473,964,17,Button.left,False,False
1734363301.451335,530,195,Button.left,True,False
1734363301.5051422,530,195,Button.left,False,False
1734363305.044661,975,72,Button.left,True,False
1734363305.115431,975,72,Button.left,False,False
1734363312.9729125,912,121,Button.left,True,False
1734363313.0509098,912,121,Button.left,False,False
1734363314.425341,462,595,Button.left,True,False
1734363314.5168312,462,594,Button.left,False,False
1734363318.3728032,997,526,Button.left,True,False
1734363318.4395761,997,526,Button.left,False,False
1734363321.6516864,986,534,Button.left,True,False
1734363321.7472053,986,534,Button.left,False,False
1734363322.6766016,985,534,Button.left,True,False
1734363322.7726858,985,534,Button.left,False,False
1734363322.8686552,985,534,Button.left,True,False
1734363322.9471235,985,534,Button.left,False,False
1734363323.0525305,982,536,Button.left,True,False
1734363323.1324282,982,536,Button.left,False,False
1734363323.231138,981,537,Button.left,True,False
1734363323.297336,981,537,Button.left,False,False
1734363323.387222,981,537,Button.left,True,False
1734363323.4670837,981,537,Button.left,False,False
1734363323.5570843,981,537,Button.left,True,False
1734363323.6474206,981,537,Button.left,False,False
1734363323.7322366,981,537,Button.left,True,False
1734363323.8276448,981,537,Button.left,False,False
1734363323.9073832,981,537,Button.left,True,False
1734363323.9771445,981,537,Button.left,False,False
1734363324.0673199,981,537,Button.left,True,False
1734363324.1473584,981,537,Button.left,False,False
1734363324.2321835,981,537,Button.left,True,False
1734363324.328182,981,537,Button.left,False,False
1734363324.418002,981,537,Button.left,True,False
1734363324.4873228,981,537,Button.left,False,False
1734363324.5774057,981,537,Button.left,True,False
1734363324.6674712,981,537,Button.left,False,False
1734363324.7484896,981,537,Button.left,True,False
1734363324.8287435,981,537,Button.left,False,False
1734363324.9313152,981,537,Button.left,True,False
1734363325.0114532,981,537,Button.left,False,False
1734363325.0821896,981,537,Button.left,True,False
1734363325.16419,981,537,Button.left,False,False
1734363325.2473602,981,537,Button.left,True,False
1734363325.3594375,981,537,Button.left,False,False
1734363325.4174943,981,537,Button.left,True,False
1734363325.517166,981,537,Button.left,False,False
1734363325.5872865,981,537,Button.left,True,False
1734363325.6928015,981,537,Button.left,False,False
1734363325.780038,981,537,Button.left,True,False
1734363326.0571983,981,537,Button.left,False,False
1734363326.1472037,981,537,Button.left,True,False
1734363326.2304842,981,537,Button.left,False,False
1734363326.3304603,981,537,Button.left,True,False
1734363326.4306455,981,537,Button.left,False,False
1734363326.5071163,981,537,Button.left,True,False
1734363326.5933278,981,537,Button.left,False,False
1734363326.6672952,981,537,Button.left,True,False
1734363326.762583,981,537,Button.left,False,False
1734363326.857337,981,537,Button.left,True,False
1734363326.9774096,981,537,Button.left,False,False
1734363327.047383,981,537,Button.left,True,False
1734363327.1674705,981,537,Button.left,False,False
1734363327.2473483,981,537,Button.left,True,False
1734363327.389324,981,537,Button.left,False,False
1734363327.4676805,981,537,Button.left,True,False
1734363327.577315,981,537,Button.left,False,False
1734363327.7167494,964,542,Button.left,True,False
1734363327.8368974,952,544,Button.left,False,False
1734363327.9645417,927,544,Button.left,True,False
1734363328.027387,927,544,Button.left,False,False
1734363328.1486325,861,537,Button.left,True,False
1734363328.2675388,858,537,Button.left,False,False
1734363328.3724189,848,537,Button.left,True,False
1734363328.4756742,848,537,Button.left,False,False
1734363328.5884523,895,537,Button.left,True,False
1734363328.6975157,895,537,Button.left,False,False
1734363328.796834,910,537,Button.left,True,False
1734363328.9079845,939,537,Button.left,False,False
1734363328.9884582,972,537,Button.left,True,False
1734363329.0852113,976,537,Button.left,False,False
1734363329.1780536,1016,537,Button.left,True,False
1734363329.2848017,1023,537,Button.left,False,False
1734363329.3565347,1032,537,Button.left,True,False
1734363329.4472022,1032,537,Button.left,False,False
1734363329.5371282,1032,537,Button.left,True,False
1734363329.6272292,1032,537,Button.left,False,False
1734363329.7073312,1032,537,Button.left,True,False
1734363329.7891462,1032,537,Button.left,False,False
1734363329.877371,1032,537,Button.left,True,False
1734363329.9671834,1032,537,Button.left,False,False
1734363330.059561,1032,537,Button.left,True,False
1734363330.15757,1032,537,Button.left,False,False
1734363330.235649,1029,537,Button.left,True,False
1734363330.3477857,1029,537,Button.left,False,False
1734363330.4448254,1029,537,Button.left,True,False
1734363330.556729,1003,540,Button.left,False,False
1734363330.636701,977,540,Button.left,True,False
1734363330.7485187,968,540,Button.left,False,False
1734363330.8447082,928,540,Button.left,True,False
1734363330.9373972,927,541,Button.left,False,False
1734363331.0359771,921,543,Button.left,True,False
1734363331.151792,921,544,Button.left,False,False
1734363331.2600577,986,551,Button.left,True,False
1734363331.3727758,994,556,Button.left,False,False
1734363331.4523385,1018,558,Button.left,True,False
1734363331.588595,1084,560,Button.left,False,False
1734363331.652761,1088,560,Button.left,True,False
1734363331.7576568,1088,560,Button.left,False,False
1734363331.8440673,1088,560,Button.left,True,False
1734363331.96443,1060,562,Button.left,False,False
1734363332.0449338,1018,562,Button.left,True,False
1734363332.1483464,1000,565,Button.left,False,False
1734363332.2447329,927,565,Button.left,True,False
1734363332.3327947,911,565,Button.left,False,False
1734363332.4271328,858,562,Button.left,True,False
1734363332.539317,857,562,Button.left,False,False
1734363332.6608403,1003,550,Button.left,True,False
1734363332.7551684,1007,550,Button.left,False,False
1734363332.8671877,1047,548,Button.left,True,False
1734363332.9727185,1062,548,Button.left,False,False
1734363333.0754788,1070,548,Button.left,True,False
1734363333.164844,1056,545,Button.left,False,False
1734363333.268367,971,543,Button.left,True,False
1734363333.3610463,971,543,Button.left,False,False
1734363333.4769044,871,543,Button.left,True,False
1734363333.5771081,871,543,Button.left,False,False
1734363333.7007232,908,543,Button.left,True,False
1734363333.8046215,1003,540,Button.left,False,False
1734363333.8903353,1018,539,Button.left,True,False
1734363333.995691,1027,539,Button.left,False,False
1734363334.0769155,1045,537,Button.left,True,False
1734363334.1721432,1047,537,Button.left,False,False
1734363334.2846842,1057,537,Button.left,True,False
1734363334.3967743,1111,537,Button.left,False,False
1734363334.5070617,1111,537,Button.left,True,False
1734363334.597102,1064,539,Button.left,False,False
1734363334.6775076,1006,539,Button.left,True,False
1734363334.796889,947,546,Button.left,False,False
1734363334.8845289,877,546,Button.left,True,False
1734363334.9885337,853,547,Button.left,False,False
1734363335.0741436,850,548,Button.left,True,False
1734363335.165102,885,548,Button.left,False,False
1734363335.2682192,959,546,Button.left,True,False
1734363335.3807824,1015,546,Button.left,False,False
1734363335.4847355,1045,544,Button.left,True,False
1734363335.5887163,1132,543,Button.left,False,False
1734363335.6735845,1143,542,Button.left,True,False
1734363335.7571566,1144,541,Button.left,False,False
1734363335.8757215,1056,546,Button.left,True,False
1734363335.980758,1006,552,Button.left,False,False
1734363336.0927122,921,543,Button.left,True,False
1734363336.2045686,895,537,Button.left,False,False
1734363336.3073928,844,524,Button.left,True,False
1734363336.4202175,830,522,Button.left,False,False
1734363336.521114,728,504,Button.left,True,False
1734363336.613104,731,512,Button.left,False,False
1734363336.732388,873,548,Button.left,True,False
1734363336.8370495,895,553,Button.left,False,False
1734363336.9568942,1002,555,Button.left,True,False
1734363337.0925703,1032,539,Button.left,False,False
1734363337.1888037,1053,527,Button.left,True,False
1734363337.3003361,1121,516,Button.left,False,False
1734363337.402333,1140,515,Button.left,True,False
1734363337.5249455,1156,558,Button.left,False,False
1734363337.6445878,1155,576,Button.left,True,False
1734363337.7404425,1131,581,Button.left,False,False
1734363337.9169848,1101,547,Button.left,True,False
1734363338.0532465,1109,531,Button.left,False,False
1734363338.1673446,1113,515,Button.left,True,False
1734363338.2843204,1131,517,Button.left,False,False
1734363338.404257,1148,560,Button.left,True,False
1734363338.5248005,1140,571,Button.left,False,False
1734363338.6359236,1116,575,Button.left,True,False
1734363338.7410762,1091,578,Button.left,False,False
1734363338.8444118,1018,559,Button.left,True,False
1734363338.9374561,1017,559,Button.left,False,False
1734363339.0380104,969,544,Button.left,True,False
1734363339.1321979,964,544,Button.left,False,False
1734363339.2374337,940,557,Button.left,True,False
1734363339.356767,944,571,Button.left,False,False
1734363339.4605284,964,575,Button.left,True,False
1734363339.5570436,984,578,Button.left,False,False
1734363339.6608553,1047,567,Button.left,True,False
1734363339.7801416,1062,559,Button.left,False,False
1734363339.9158237,1083,541,Button.left,True,False
1734363340.0048132,1086,538,Button.left,False,False
1734363340.1156235,1120,522,Button.left,True,False
1734363340.2288227,1120,522,Button.left,False,False
1734363340.3325632,1095,519,Button.left,True,False
1734363340.4690037,1031,531,Button.left,False,False
1734363340.5572762,1019,532,Button.left,True,False
1734363340.6688523,994,543,Button.left,False,False
1734363340.7670944,966,543,Button.left,True,False
1734363340.8846135,939,539,Button.left,False,False
1734363340.9873676,917,525,Button.left,True,False
1734363341.1168363,915,521,Button.left,False,False
1734363341.2369673,955,507,Button.left,True,False
1734363341.3484163,976,517,Button.left,False,False
1734363341.4528847,1032,539,Button.left,True,False
